_name,_win,z_sigma_total_mm,z_sigma_slow_mm,z_sigma_gait_mm,z_slow_share_pct,z_p95_mm,z_within_5mm_pct,z_within_10mm_pct,z_within_15mm_pct,z_within_20mm_pct,z_within_30mm_pct,zrel_sigma_total_mm,zrel_sigma_gait_mm,tilt_p95_deg,tilt_median_deg,tilt_rms_deg,roll_rms_deg,pitch_rms_deg,angvel_xy_rms,angvel_xy_p95,vz_rms,vx_mean,vx_std,vx_bias,vx_mae,terrain_sigma_mm,terrain_p2p_mm
Go2 bumps,6:2,8.174586582636021,4.915017026639711,6.531957855410169,36.1508453365147,14.911164909601222,38.666666666666664,74.5,95.0,99.83333333333333,100.0,8.96123908010822,7.447574471694839,7.566422152519225,3.3138961791992188,4.180423450534615,2.9859736239723107,2.9271860412505837,0.44688668672652915,0.8757107785764351,0.05433654933632426,0.24740146048367023,0.03683114545436919,-0.052598551437258695,0.05632006995379923,4.30168643770956,20.9236163645982
Go2 bumps,6:3,10.945658972283166,7.362331733878023,8.099600099872562,45.24253575797117,25.928100496530547,39.83333333333333,70.83333333333334,89.83333333333333,92.83333333333333,97.5,11.257888889602242,8.580803201613536,8.8118070602417,4.943893432617188,5.436843309169351,4.1189944965616005,3.5514361591120127,0.44463400102886697,0.8127042446108877,0.0576901371061627,0.24973031796514988,0.03795592108279324,-0.05026969395577905,0.05525242321193216,4.1291008680482975,23.2639331370592
Go2 bumps,7:1,11.943741693160385,8.558763522268128,8.330698206202777,51.3500947597503,23.556529134511923,38.166666666666664,59.833333333333336,77.83333333333333,87.16666666666667,99.5,12.323592465667211,8.511297381471577,7.330852890014648,3.6926833391189575,4.280267752718982,2.9337507857138228,3.1175215088195865,0.4280592888317662,0.8162775949414776,0.06264678909248372,0.243895314609011,0.03566846182410124,-0.05610469731191792,0.05890786719818908,2.7845476293352838,16.2639636546373
Go2 bumps,7:2,10.647953066244444,7.142033657630304,7.897484392781058,44.98953750809895,22.220816269516934,39.83333333333333,68.83333333333333,86.66666666666667,94.33333333333334,98.16666666666667,13.256079496823846,7.494253706543196,7.293967556953428,4.117581844329834,4.619257278795822,3.1380114040326905,3.391725849719603,0.4531173172606619,0.9193207803380151,0.057452117439128335,0.2547211229801178,0.038087240265925915,-0.045278888940811134,0.051670895119508085,7.342307373927821,31.955720856785803
Go2 bumps,7:3,9.15075016660772,7.117439611000065,5.751372183700033,60.49704823841565,16.37650350729631,35.5,67.83333333333333,91.33333333333333,99.16666666666667,100.0,10.609964697507786,5.94922392239872,7.577680730819702,3.5307724475860596,4.364750567999729,3.4626622062338157,2.659097488734815,0.4067964001770624,0.727264264617142,0.053232103750920176,0.24976548905173937,0.03617441456943265,-0.05023452286918956,0.054854996452728885,7.972259395345356,32.878877595066996
Go2 bumps,8:1,8.76827442129822,6.6306547738571195,5.737338546496837,57.185321459279905,16.49893636504809,46.5,78.16666666666666,92.66666666666666,96.66666666666667,99.5,9.01750872934044,6.256398358110545,7.09729905128479,3.4873968362808228,4.2053933317227274,2.9428955823484495,3.0053743164774285,0.41424295470700956,0.8142729838942289,0.04939644559072353,0.25401678413152695,0.038711110411023084,-0.04598322778940198,0.05029351582129795,5.180575426690367,26.0143298655748
Go2 bumps,8:2,12.435566353242127,9.015882592990947,8.564880127315886,52.563630883335016,28.349630435307756,48.66666666666667,74.83333333333333,86.66666666666667,88.83333333333333,96.0,11.322674389969702,8.807253791936532,9.610790920257566,3.4557541608810425,4.677174968808121,3.0063802932333967,3.5856017481278766,0.5052018608476793,0.9401500888726468,0.0618256151185806,0.2600129714111487,0.04062742305409368,-0.039987040509780226,0.04685925071438151,5.224811837628731,28.3966083079577
Go2 bumps,8:3,16.739188780037377,13.753570807938106,9.541474259503198,67.50906932359138,30.661513209342985,25.5,54.666666666666664,74.5,83.5,94.5,15.636432621174682,9.52999487372533,9.557712411880491,4.052167892456055,5.204899834534492,4.137994873209933,3.160469078842073,0.4728731390855157,0.892868815064303,0.0763362110860091,0.24788644105196,0.038926458041089664,-0.05211357086896894,0.05641616632541018,4.243661568631437,23.500444367528
Go2 bumps,9:1,11.167780901924905,7.63360495658394,8.15152781018477,46.72244832091735,21.015073999762542,31.166666666666664,61.33333333333333,81.0,93.33333333333333,100.0,11.171912939919803,8.606650076023438,8.71802077293395,4.884932041168213,5.644597816466619,4.046341005549125,3.937834097904116,0.49106979242041016,1.0214746668943155,0.0643438460870979,0.24909315047164757,0.03786033366571677,-0.05090686144928135,0.055830405279993986,5.07701520685717,23.319246247410803
Go2 bumps,9:2,17.609168648767223,14.748290499818536,9.621369332568461,70.14644420345374,38.84728774428362,30.166666666666668,59.166666666666664,77.83333333333333,86.0,93.33333333333333,17.784729305222694,10.669923191145873,8.211977005004877,3.6624146699905396,4.818088269447451,3.8735476849488704,2.867918813289247,0.4368162787359066,0.823304788390063,0.06499247137378189,0.2516215982536475,0.031789435748950934,-0.04837841366728145,0.05019221559166906,5.142247246742989,29.5238513499498
